title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,提品优先级,update date,itemid,最大价格,tag,共有model数
5个LED筒灯+1根1.5米轨道，适用于商店和店铺的装饰性筒灯组合,30瓦，黑色+黄色,16.69,https://cf.shopee.vn/file/vn-11134207-23020-pkjr0wc1qonv44,https://VN.xiapibuy.com/product/294961818/22825558630,灯具,灯具,IVCN202511262009,221000086644,https://detail.1688.com/offer/792474349390.html?fromkv=cbuPcPlugin%3AimageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982&version=default,高优先级,03-24发布,22825558630,16.69,,3
5个LED筒灯+1根1.5米轨道，适用于商店和店铺的装饰性筒灯组合,30瓦，白色+白色,16.69,https://cf.shopee.vn/file/vn-11134207-23020-pkjr0wc1qonv44,https://VN.xiapibuy.com/product/294961818/22825558630,灯具,灯具,IVCN202511262009,221000086651,https://detail.1688.com/offer/792474349390.html?fromkv=cbuPcPlugin%3AimageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982&version=default,高优先级,03-24发布,22825558630,16.69,,3
5个LED筒灯+1根1.5米轨道，适用于商店和店铺的装饰性筒灯组合,20瓦，白光+中性色,12.98,https://cf.shopee.vn/file/vn-11134207-23020-pkjr0wc1qonv44,https://VN.xiapibuy.com/product/294961818/22825558630,灯具,灯具,IVCN202511262009,221000086650,https://detail.1688.com/offer/792474349390.html?fromkv=cbuPcPlugin%3AimageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982&version=default,高优先级,03-24发布,22825558630,12.98,,3
SUNNY应急灯，型号EDLS09-3R，嵌入式吸顶安装，可提供3小时备用电源。| [附赠遥控器],天花板嵌入式,6.11,https://cf.shopee.co.th/file/th-11134207-7r98s-lt3ng1l3kige06,https://TH.xiapibuy.com/product/168315991/22877492802,灯具,灯具,IVCN202603237373,245510511447,https://detail.1688.com/offer/989113384037.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&sk=consign&spm=a2639h.29135442.offerlist.i54&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,22877492802,6.11,,1
嘉宝果吊灯，配5个12厘米玻璃灯罩，G9灯座,金的,135,https://cf.shopee.com.br/file/br-11134207-81z1k-mftx5vhk0i6cf7,https://BR.xiapibuy.com/product/1305065285/22894529128,灯具,灯具,IVCN2026022623766,199613074738,https://detail.1688.com/offer/847433992745.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17708905547942127e0f30&token=d19MAHS5RO%2FnMeoI8oz8Grr6q4dh161FWE4S7EPXPodT51M1lIc2xJF1kkqrTSBL,高优先级,03-24发布,22894529128,135,,1
12个装表面安装式LED射灯套装，适用于屋檐，5瓦，黑色，暖白光3000K，双电压,12个装表面安装式LED射灯套装，适用于屋檐，5瓦，黑色，暖白光3000K，双电压,141.6,https://cf.shopee.com.br/file/br-11134207-7r98o-m2mmy9uddg4508,https://BR.xiapibuy.com/product/584382977/22993537797,灯具,灯具,IVCN202512185467,209601039269,"
https://detail.1688.com/offer/849301081666.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",高优先级,03-24发布,22993537797,141.6,,1
太阳能LED地插灯、壁挂式灯和落地灯，15瓦，暖白光3000K，以及RGB变色型号。,购买 5 套热身训练器材，即可享受 10% 的折扣。,105,https://cf.shopee.co.th/file/th-11134207-7ra0g-mdn3bbeypmyac1,https://TH.xiapibuy.com/product/354198813/23019990464,灯具,灯具,IVCN202510116515,296166372520,https://detail.1688.com/offer/811774394030.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=889318f56771d0a740d24b1f6563a134&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC05414DBF552211526B2FEA8D8582C0735896A4F700EAB9F5D3104702D6518CAD7EEF6D6099BA67CE089F770C23C101B7BDEA46699C9938D5C8AC57AEAF82EC19EC8928DD4DCED3A3CF025C7E7793E77956A7933240D51B51301165EB73B189428392EE38E55E1D45016586B571745D6A24D31E49E8E674AA4934AFDE707235E7B66B7111FBEA1D35E21DB1E1D3838B4B%26cbu_cps_trace_flag%3Dwrite,高优先级,03-24发布,23019990464,105,,2
太阳能LED地插灯、壁挂式灯和落地灯，15瓦，暖白光3000K，以及RGB变色型号。,购买 3 套热身训练器材，即可享受 5% 的折扣。,40.5,https://cf.shopee.co.th/file/th-11134207-7ra0g-mdn3bbeypmyac1,https://TH.xiapibuy.com/product/354198813/23019990464,灯具,灯具,IVCN202510116515,296166372519,https://detail.1688.com/offer/878241232580.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=a558cfd84b014505bc75901620b88c2d&sessionid=15958122125c66b9a0e549b6ae2ee114,高优先级,03-24发布,23019990464,40.5,,2
4个RGB SuperLED泳池灯套装 + 模块 + 控制器和电源,4个RGB SuperLED泳池灯套装 + 模块 + 控制器和电源,35,https://cf.shopee.com.br/file/br-11134207-81ztl-ml57ekpy88p09e,https://BR.xiapibuy.com/product/1451475530/23093898789,灯具,灯具,IVCN2026022623796,149545632548,"https://detail.1688.com/offer/566271315055.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=6b460171d13e93ba9f41cca665eecd00&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B146C8E8FAB9ED72FB1E354168A5D942064ECB0444020610CC1CDE1D79A9EB012F348394BC3CC3C62B9992F8828C4BE8924E041A6E35E1B8595918E85C02A38C9826DF35662EBEBA14F411140B286C95FE86E590E8084D2898743378722A15687DC99D1728EAC8863689B521F049F6050C5E897BD860A436ACC53F94CF6C84F53651303C6F27D8B0DD%26cbu_cps_trace_flag%3Dwrite
https://detail.1688.com/offer/976330629662.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDINCUJ5HFEVCHJVMUITKNKJNEOWJTIRCVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NIJNEONBUKRDU6QSTI42FSRCLLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP
https://detail.1688.com/offer/577464924737.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDIMSUJ5HFUVKHLEZEIU2NKJKUONC2KRHVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NIJNEONBUKRDU2SSXI5CVSVCNLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP",高优先级,03-24发布,23093898789,35,,1
现代优雅的泪滴形壁灯，配有 12 厘米玻璃灯罩，适用于家居装饰、客厅、卧室、走廊。,金的,29.3,https://cf.shopee.com.br/file/sg-11134201-7rcdw-ltu82lacczib18,https://BR.xiapibuy.com/product/718558431/23096996743,灯具,灯具,IVCN202512185525,149535840652,https://detail.1688.com/offer/921142688741.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,23096996743,29.3,,1
豪华无限吊灯，现代设计，45W，金色，Brinovar，Bivolt。,豪华无限吊灯，现代设计，45W，金色，Brinovar，Bivolt。,132,https://cf.shopee.com.br/file/br-11134207-7r98o-m2qmnn3c64gj5b,https://BR.xiapibuy.com/product/1029852536/23098035792,灯具,灯具,IVCN202510249275,199601088332,https://detail.1688.com/offer/713939437483.html?spm=a26352.b28411319.offerlist.1.40bb1e62TluHvv,高优先级,03-24发布,23098035792,132,,1
复古英式经典台灯，绿色，古金色灯架，127V/220V双电压,复古英式经典台灯，绿色，古金色灯架，127V/220V双电压,70,https://cf.shopee.com.br/file/br-11134207-81ztc-mk2d89ghyfia22,https://BR.xiapibuy.com/product/1507734890/23098539209,灯具,灯具,IVCN202512185537,239422351213,https://detail.1688.com/offer/745770131054.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,23098539209,70,,1
VINCENT LED 太阳能 LED 灯，LEON 双泛光灯，用于花园装饰，300W，500W，带传感器和遥控器，1 年保修。,LEON 600W 专业单通道混音器,37,https://cf.shopee.vn/file/vn-11134207-7ra0g-m6neqlka2z53f7,https://VN.xiapibuy.com/product/879424806/23149522846,灯具,灯具,IVCN202512185547,225457727753,https://detail.1688.com/offer/914624004259.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,23149522846,37,,1
SL照明 | SOLARWALL 8瓦太阳能户外壁灯，3种灯光模式，型号SOLARWALL-8W3CT-RE2,SL照明 | SOLARWALL 8瓦太阳能户外壁灯，3种灯光模式，型号SOLARWALL-8W3CT-RE2,17.5,https://cf.shopee.co.th/file/th-11134207-7r98z-lnh0iqfi9ron15,https://TH.xiapibuy.com/product/10628137/23154711040,灯具,灯具,IVCN202603237393,232022975381,https://detail.1688.com/offer/978042974168.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17737175896574869e0fd8&token=ntf7ZmnUwOBU8nH3VCX5XIXWuVnCxfHHDmTZv819D1STbNLMZKSS%2BiDy629JH0EG,高优先级,03-24发布,23154711040,17.5,,1
半月形台灯，带手机支架，双电压，灯光控制。,月亮桌 白色,130,https://cf.shopee.com.br/file/br-11134207-7r98o-mbe2jl5bgmtrd1,https://BR.xiapibuy.com/product/528292409/23192921431,灯具,灯具,IVCN202512185551,219596485281,"
https://detail.1688.com/offer/795698859494.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",高优先级,03-24发布,23192921431,130,,1
马里布风格的乡村圆形竹制吊灯，适用于厨房、客厅和美食区。,43厘米黑色电线 2米,79.2,https://cf.shopee.com.br/file/br-11134207-81z1k-mi22jx8sn4sh9b,https://BR.xiapibuy.com/product/1386778754/23194040783,灯具,灯具,IVCN202512185559,129833919018,https://detail.1688.com/offer/596869904639.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017708937663177372e1074&token=JtdZbM4iUvdU9Cp3zLhTwecsJYeNku7I%2F%2FgpVY%2FY3dQVire56%2FxoP3CNOXLZwc8A,高优先级,03-24发布,23194040783,79.2,,2
马里布风格的乡村圆形竹制吊灯，适用于厨房、客厅和美食区。,43厘米白色电线 2米,55,https://cf.shopee.com.br/file/br-11134207-81z1k-mi22jx8slq81fe,https://BR.xiapibuy.com/product/1386778754/23194040783,灯具,灯具,IVCN202512185559,129833919017,"
https://detail.1688.com/offer/680918353045.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",高优先级,03-24发布,23194040783,55,,2
包含3个玉米皮吊灯的套装（仅含灯罩）,包含3个玉米皮吊灯的套装（仅含灯罩）,66.29,https://cf.shopee.com.br/file/br-11134207-7r98o-lwztrcy5gam75e,https://BR.xiapibuy.com/product/1002721765/23197602610,灯具,灯具,IVCN202512185571,159777971236,"
https://detail.1688.com/offer/983014419798.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",高优先级,03-24发布,23197602610,66.29,,1
现代简约LED吸顶灯吊灯，适用于客厅/卧室装饰和照明,42厘米金色,72,https://cf.shopee.com.br/file/br-11134207-7r98o-m66vztw0meth48,https://BR.xiapibuy.com/product/854590033/23198205082,灯具,灯具,IVCN202512185577,219603854842,"
https://detail.1688.com/offer/890416103119.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982",高优先级,03-24发布,23198205082,72,,1
矩形吊灯 95厘米 金色灯管 PD2375,矩形吊灯 95厘米 金色灯管 PD2375,205,https://cf.shopee.com.br/file/sg-11134201-7rdx5-lyuvu5quhsx67e,https://BR.xiapibuy.com/product/958456191/23297714724,灯具,灯具,IVCN202512185623,229407872745,"
https://detail.1688.com/offer/736219580316.html?spm=a26352.b28411319/2508.0.0",高优先级,03-24发布,23297714724,205,,1
2-8 太阳能壁灯，6、8 和 10 颗 LED 暖白光，防水射灯,8 个 LED 灯，8 个阿兰德拉灯,64,https://cf.shopee.com.br/file/sg-11134201-7rdwm-m1h5v008msmuf3,https://BR.xiapibuy.com/product/1125260094/23297970968,灯具,灯具,IVCN202511262055,228774101936,https://detail.1688.com/offer/666649254675.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,23297970968,64,,1
Strobo Atomic 1000W RGB COM FITA LED,Strobo Atomic 1000W RGB COM FITA LED,190,https://cf.shopee.com.br/file/br-11134207-7r98o-m8kjklmkibqp1f,https://BR.xiapibuy.com/product/358041226/23319614069,灯具,灯具,IVCN202603237403,107905024032,https://detail.1688.com/offer/942423769806.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b0fdc4f17732959832211159e0e0c&token=homlEEB2FqiETRZHCHZQjgu179cTmPYx8P4wRiyAS2JO7y8iBpqJV0OFn%2FZyoJOU,高优先级,03-24发布,23319614069,190,,1
LiTON LED路灯，50W、100W，120lm/W，COOPER型号，提供日光白和暖白两种颜色。（灯具包含安装支架）,50瓦，白光,25,https://cf.shopee.co.th/file/th-11134207-7qul7-lf02xvlsaw4116,https://TH.xiapibuy.com/product/216580311/23335976247,灯具,灯具,IVCN202511052493,194140500702,https://detail.1688.com/offer/682040237540.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517612794415938000e0ec7&token=96wOTGkXZCchiL9VI1qYhfV7XHk1JPcgiM8T4a%2BX9TGOkkEFD%2B4Sr6jSuAy0weKG,高优先级,03-24发布,23335976247,25,,1
🔥Randy ULTRA PRO 升级版高亮度太阳能路灯⚡🔥 超值之选！特殊操作系统！！全新型号。,Ultra Pro 600w 白色,325,https://cf.shopee.co.th/file/th-11134207-7ra0m-mbtpn0r14pzwf5,https://TH.xiapibuy.com/product/372874010/23352960576,灯具,灯具,IVCN202512185639,225576164154,"
https://detail.1688.com/offer/891784986727.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982",高优先级,03-24发布,23352960576,325,,1
MODI 太阳能吸顶灯 220W 320W，3 种照明模式，遥控器，单晶 LED，太阳能供电。,型号 S220MAX 16000mAh,31,https://cf.shopee.co.th/file/th-11134207-7r98x-lx9eyph496sw19,https://TH.xiapibuy.com/product/60805513/23363607057,灯具,灯具,IVCN202603237405,250194024790,https://detail.1688.com/offer/829751332532.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&sk=consign&spm=a2639h.29135442.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,23363607057,31,,1
落地灯 多色北欧RGB转角灯 多色选择器 纳米LED 极简北欧灯,白色的,28.9,https://cf.shopee.ph/file/ph-11134207-7r98v-lodrp7zf3gmec5,https://PH.xiapibuy.com/product/695706587/23386873513,灯具,灯具,IVCN2026022623820,235825872389,https://detail.1688.com/offer/901784785072.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDINCUIFGUUWCIIEZEIT2PIJLEOQJTKRCVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NKJIUOQK2IRJU2SSZJBATIRCHLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,高优先级,03-24发布,23386873513,28.9,,1
太阳能吊灯，新款 JD-883500W，3500W，红光驱蚊，防水等级 IP65，太阳能持久供电，吸引昆虫，驱赶蚊子。,太阳能吊灯，新款 JD-883500W，3500W，红光驱蚊，防水等级 IP65，太阳能持久供电，吸引昆虫，驱赶蚊子。,10,https://cf.shopee.co.th/file/th-11134207-7rasm-m2hy5tqgldy941,https://TH.xiapibuy.com/product/961658129/23390517472,灯具,灯具,IVCN202509118333,118508614252,https://detail.1688.com/offer/904141784837.html?spm=a26352.b28411319.offerlist.77.28ae1e626xbGfe,高优先级,03-24发布,23390517472,10,,1
10个装嵌入式LED吸顶灯，36瓦，40x40厘米，白色,冷白光 - 6500K,220,https://cf.shopee.com.br/file/br-11134207-7r98o-mc0sqwwspvfdf0,https://BR.xiapibuy.com/product/1509876707/23398462992,灯具,灯具,IVCN202601220261,209609412798,https://detail.1688.com/offer/687586857959.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17676986468113297e0e0a&token=sMxGzrEGrvJHlZ0%2Bb5PmrHw2O1rfgxjtBUqnNsSNOynb6GNZLM%2BSVFhYbfBPysMt,高优先级,03-24发布,23398462992,220,,1
SEEDIQ 24V COB 10米 LED灯带 320颗LED灯珠 RA90 3000K 4000K，可裁剪，LED灯带，室内照明，LED装饰照明。,320颗LED灯/米，3000K色温,6.3,https://cf.shopee.co.th/file/th-11134207-7r98v-llom9l1fekjy70,https://TH.xiapibuy.com/product/953797407/23454859204,灯具,灯具,IVCN202512043331,157017661791,"
https://detail.1688.com/offer/902995788620.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982",高优先级,03-24发布,23454859204,6.3,,1
10/15/20根装LED灯条套装，塑料/泡沫材质，霓虹灯效果，适用于派对、锐舞派对、婚礼等场合,47厘米泡沫垫（3种模式），40个,26.4,https://cf.shopee.com.br/file/br-11134207-81z1k-mf16kvm8ckqt41,https://BR.xiapibuy.com/product/360103072/23497691736,灯具,灯具,IVCN202506058103,199179727227,https://detail.1688.com/offer/708531109801.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2127a84b17708903894204997e0ff6&token=vZlxuvAdwPixDI0CcwiLSb82LO2chC3FenEoR%2FdFBOYqgEuH%2F%2BUPNGwwa3Opd2NY&tracelog=cps&clickid=60513bc1c129f9982b76f4a25b5c46fa&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1FBA6256A2B917AF6BF8BA5FB9D41AC9E728134455DAE4164E6BC353D74F329A2348394BC3CC3C62B9992F8828C4BE892B61AF5A5903847F31C5FEEC88C34E96FE4FA77A35894F08F0E49C38DD76556F6618CD44561561D9A687C29DDAD7CDCDBE000DCCCEDC2BB7B338BF4CCD4E866CAEF1D2F15DC18106B426A908108F5EEA949D0B998B89CF4DD%26cbu_cps_trace_flag%3Dwrite,高优先级,03-24发布,23497691736,26.4,,1
Pátras黑色户外花园壁灯,Pátras黑色户外花园壁灯,90,https://cf.shopee.com.br/file/sg-11134201-82281-mhj48ip8rw8y77,https://BR.xiapibuy.com/product/745842271/23499171502,灯具,灯具,IVCN202603237415,239433034543,https://detail.1688.com/offer/926698524856.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b51056217737188436981478e0d9d&token=%2FX972h7ZqzsOxqI4KiTiTakM2Jra319Xuicc41PxMLuQt6p15vrmxK5qGJ7xTzSD,高优先级,03-24发布,23499171502,90,,1
Solar Vatte - 壁灯：易于安装的 LED 太阳能户外壁灯。,暖白,15.3,https://cf.shopee.co.th/file/th-11134207-23020-87y2fo29u5mv36,https://TH.xiapibuy.com/product/935827313/23521609567,灯具,灯具,IVCN202512185691,230850498391,"
https://detail.1688.com/offer/891558387623.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b5ecd17653599647723147e106f&token=SgVsk%2B0QK8%2Bpelm3js1ktUmGMwuPJ7aocBwQe%2BTH31t7xWqVcr0%2BFoC7rD258OiD",高优先级,03-24发布,23521609567,15.3,,1
HLite T8 LED 灯管套装，带弹簧夹导轨 - 全套，9w / 18w / 20w / 40w，两端均带电源 - 批发。,Hlite 18w 长弹簧,11.1,https://cf.shopee.co.th/file/sg-11134201-825zu-mkbusikjtnnr67,https://TH.xiapibuy.com/product/3700414/23579592841,灯具,灯具,IVCN202512185697,99459841455,https://detail.1688.com/offer/834034516219.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,23579592841,11.1,,2
HLite T8 LED 灯管套装，带弹簧夹导轨 - 全套，9w / 18w / 20w / 40w，两端均带电源 - 批发。,Hlite 9w 短弹簧,7.5,https://cf.shopee.co.th/file/sg-11134201-82620-mkbushggeyv411,https://TH.xiapibuy.com/product/3700414/23579592841,灯具,灯具,IVCN202512185697,194663327028,https://detail.1688.com/offer/834034516219.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,23579592841,7.5,,2
Orion E27 金色吊灯，双电压，适用于现代客厅、餐厅和卧室。,金的,148.88,https://cf.shopee.com.br/file/br-11134207-7r98o-m9yl3giy3b428c,https://BR.xiapibuy.com/product/687950391/23593939693,灯具,灯具,IVCN202603237417,209174412167,https://detail.1688.com/offer/619372603991.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17732967120693672e105c&token=JqUiyVzX85RDn%2F9OVJ7y1HLamuVb0vBmt3yG3HXnhkZInRvs2eFcIYDPxTCXwX%2FF,高优先级,03-24发布,23593939693,148.88,,1
乡村藤纤维吸顶灯，直径 52 厘米，可选配或不配 T64 灯泡。,520毫米（含灯泡）,78.17,https://cf.shopee.com.br/file/br-11134207-7r98o-m4vgvrvb5cqa45,https://BR.xiapibuy.com/product/1447645889/23598120406,灯具,灯具,IVCN202510116595,169402331056,https://detail.1688.com/offer/973524918264.html?spm=a26352.b28411319.offerlist.30.11731e62TTc1Cq,高优先级,03-24发布,23598120406,78.17,,1
ATH LIGHTING 太阳能吸顶灯，高功率可充电灯 300W 400W 500W 带遥控器,500W LED灯条，5730 LED,46,https://cf.shopee.vn/file/vn-11134207-7r98o-lwnsje4kmtaz74,https://VN.xiapibuy.com/product/577843972/23627283698,灯具,灯具,IVCN202505164236,206910718211,,高优先级,03-24发布,23627283698,46,,1
巴黎风格三脚落地灯，带灯罩和木质灯腿，适用于客厅、办公室和装饰。,渴望,120,https://cf.shopee.com.br/file/br-11134207-7r98o-mckmcqp4dulu96,https://BR.xiapibuy.com/product/1165685471/23694248001,灯具,灯具,IVCN202603237431,159547621468,https://detail.1688.com/offer/789856376508.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417737190313624425e0e9f&token=X%2FDFNA2MivEncOqaOofQvpUTjVW2E7vQFwiIj%2BitMKqqMScMOQekhLpMbGJpCmcj,高优先级,03-24发布,23694248001,120,,2
巴黎风格三脚落地灯，带灯罩和木质灯腿，适用于客厅、办公室和装饰。,稻草,120,https://cf.shopee.com.br/file/br-11134207-7r98o-mckmcqp4gnqq3c,https://BR.xiapibuy.com/product/1165685471/23694248001,灯具,灯具,IVCN202603237431,159547621470,https://detail.1688.com/offer/789856376508.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417737190313624425e0e9f&token=X%2FDFNA2MivEncOqaOofQvpUTjVW2E7vQFwiIj%2BitMKqqMScMOQekhLpMbGJpCmcj,高优先级,03-24发布,23694248001,120,,2
Haledco 100-250W 高棚LED工厂灯，带反光罩，超亮LED吊灯，适用于仓库、工业区和体育场馆,250瓦，白色 - 6500K,45.8,https://cf.shopee.vn/file/vn-11134207-820l4-mj9dsm78be2tf5,https://VN.xiapibuy.com/product/890426085/23830605058,灯具,灯具,IVCN202603237441,310410679506,https://detail.1688.com/offer/775400118649.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,23830605058,45.8,,1
Randy Top 多功能路灯，太空灯型号‼ 🔋“大容量电池组，可为整个区域提供宽广均匀的照明。”,SL 800瓦 白色,199,https://cf.shopee.co.th/file/th-11134207-7qul2-liskhsxa6faga3,https://TH.xiapibuy.com/product/372874010/23844313703,灯具,灯具,IVCN202510116629,148277234642,"
https://detail.1688.com/offer/732884471422.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982",高优先级,03-24发布,23844313703,199,,1
家居装饰落地式客厅灯北欧设计卧室灯,经典款 + 黑色，暖光 LED,86.6,https://cf.shopee.com.my/file/my-11134207-820lf-mk1z952yyubkc2,https://MY.xiapibuy.com/product/84865133/23863530066,灯具,灯具,IVCN202512185775,129044940014,"
https://detail.1688.com/offer/990975190705.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982",高优先级,03-24发布,23863530066,86.6,,1
LAMPTAN UFO 高棚灯，气流型，白光，带散热孔。,100瓦,85,https://cf.shopee.co.th/file/th-11134207-7r98y-lncbuj1ad6i831,https://TH.xiapibuy.com/product/60624833/23884793705,灯具,灯具,IVCN202603237445,69714264712,https://detail.1688.com/offer/784683623226.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,23884793705,85,,1
✨ 现代金色 45W 三合一 LED 吊灯 – LP025D,✨ 现代金色 45W 三合一 LED 吊灯 – LP025D,132,https://cf.shopee.com.br/file/br-11134207-7r98o-m6qtomq1fyw76e,https://BR.xiapibuy.com/product/337498884/23892563117,灯具,灯具,IVCN202509024153,219593260877,https://detail.1688.com/offer/728483728274.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,23892563117,132,,1
NSS太阳能灯，带太阳能板，户外100W/200W太阳能灯泡，带遥控器，防水,NS-711-200W,21,https://cf.shopee.ph/file/ph-11134207-7qul1-lfqa7i0vgcfo46,https://PH.xiapibuy.com/product/821784557/23939613181,灯具,灯具,IVCN202511260919,221503230566,"
https://detail.1688.com/offer/794435486523.html?spm=a26352.b28411319/2508.0.0",高优先级,03-24发布,23939613181,21,,1
